Date,Time,Receipt Number,Transaction,Item,Payment Method
24-18-2122,21:14:51,1O5EUY,4,biore(sabun mandi),Cash
24-18-2122,21:11:57,1O5EUX,10,kacang sukro,Cash
24-18-2122,19:36:42,1O5EUW,4,kuaci,Cash
24-18-2122,19:24:29,1O5EUV,6,kacang kulit,Gopay
24-18-2122,19:22:15,1O5EUU,5,lays,Cash
24-18-2122,19:11:43,1O5EUT,10,chitato,Gopay
24-18-2122,18:38:12,1O5EUS,5,superstar,Gopay
24-18-2122,18:32:15,1O5EUR,3,momogi,Cash
24-18-2122,18:22:39,1O5EUQ,8,yupi,Cash
24-18-2122,18:14:53,1O5EUP,3,astor,Cash
24-18-2122,17:47:33,1O5EUO,7,siip,Cash
24-18-2122,16:42:14,1O5EUN,9,helo panda,Gopay
24-18-2122,16:41:55,1O5EUM,8,poki poki,Cash
24-18-2122,16:32:16,1O5EUL,3,top,Gopay
24-18-2122,16:31:48,1O5EUK,6,oreo,Cash
24-18-2122,15:44:11,1O5EUJ,1,selai olai,Cash
24-18-2122,15:42:14,1O5EUI,9,gery salut,BCA
24-18-2122,15:36:51,1O5EUH,8,malkis roma,Other
24-18-2122,15:36:11,1O5EUG,6,tik tik,Other
24-18-2122,15:28:38,1O5EUF,4,krisbee,Cash
24-18-2122,15:14:54,1O5EUE,1,sponge,Cash
24-18-2122,15:11:27,1O5EUD,4,chocopie,Cash
24-18-2122,14:25:14,1O5EUC,9,jetz,Cash
24-18-2122,13:38:13,1O5EUB,3,chiki ball,Mandiri
24-18-2122,13:36:56,1O5EUA,7,chitato lite,Cash
24-18-2122,13:36:21,1O5EU9,1,kusuka,Gopay
24-18-2122,13:31:22,1O5EU8,3,piattos,Gopay
24-18-2122,12:16:42,1O5EU7,5,time break,Other
24-18-2122,11:37:42,1O5EU6,3,tango,Cash
24-18-2122,11:33:18,1O5EU5,2,fanta,Cash
24-18-2122,11:31:11,1O5EU4,2,sprite,BCA
24-18-2122,11:23:12,1O5EU3,8,roma arden,Other
24-18-2122,11:17:13,1O5EU2,6,kalpa,Cash
24-18-2122,11:15:22,1O5EU1,4,le minerale,BCA
24-18-2122,9:53:44,1O5EU1,9,mizone,Cash
24-18-2122,8:56:38,1O5ETZ,10,pocari sweat,Cash
23-18-2122,22:21:18,1O5ETY,8,tim tam,Cash
23-18-2122,22:17:14,1O5ETX,7,tisu,Cash
23-18-2122,22:16:37,1O5ETW,10,kapas,Cash
23-18-2122,21:59:57,1O5ETV,1,pembersih muka,BCA
23-18-2122,21:42:14,1O5ETU,5,marina hand&body,Gopay
23-18-2122,21:36:49,1O5ETT,7,lovely hand&body,Cash
23-18-2122,21:26:11,1O5ETS,5,vaseline hand&body,Cash
23-18-2122,21:24:48,1O5ETR,2,citra hand&body,Cash
23-18-2122,21:23:31,1O5ETQ,9,nivea deodorant,Cash
23-18-2122,21:14:51,1O5ETP,8,nivea hand&body,BNI
23-18-2122,21:48:19,1O5ETO,7,rexona,Cash
23-18-2122,21:47:31,1O5ETN,2,posh body spray,Gopay
23-18-2122,21:21:13,1O5ETM,6,clear shampoo,GrabFood
23-18-2122,21:15:43,1O5ETL,7,posh deodorant,Gopay
23-18-2122,19:57:41,1O5ETK,8,bellagio parfume,Mandiri
23-18-2122,18:46:22,1O5ETJ,2,fres parfume,BNI
23-18-2122,18:42:11,1O5ETI,7,vitalis parfume,Cash
23-18-2122,18:37:59,1O5ETH,0,fresh tea,Cash
23-18-2122,17:38:17,1O5ETG,7,cassablanca prafume,Gopay
23-18-2122,17:35:14,1O5ETF,8,eskulin parfume,Cash
23-18-2122,16:55:26,1O5ETE,2,evangeline parfume,Cash
23-18-2122,16:55:15,1O5ETD,8,marina parfume,Cash
23-18-2122,16:52:35,1O5ETC,2,izi parfume,Cash
23-18-2122,16:16:17,1O5ETB,1,permen relaxa,Cash
23-18-2122,16:14:53,1O5ETA,3,permen kopiko,Cash
23-18-2122,16:13:42,1O5ET9,8,Permen blaster,Cash
23-18-2122,14:36:16,1O5ET8,8,Permen tamarin,Ovo
23-18-2122,14:18:13,1O5ET7,5,Permen kiss,Cash
23-18-2122,13:41:11,1O5ET6,2,Permen big babel,Cash
23-18-2122,13:15:53,1O5ET5,8,Permen hot hot,Cash
23-18-2122,12:28:44,1O5ET4,3,Permen milkita,Cash
23-18-2122,11:41:11,1O5ET3,0,kue cucur,Cash
23-18-2122,8:27:42,1O5ET2,9,kue lapis,Cash
22-18-2122,23:33:31,1O5ET1,7,kopi abc,GoFood
22-18-2122,21:18:59,1O5ET1,8,"arem""",Cash
22-18-2122,21:19:12,1O5ESZ,3,nasi ayam,Cash
22-18-2122,21:15:13,1O5ESY,1,chocolatos,Gopay
22-18-2122,21:11:22,1O5ESX,1,kopi good day,Cash
22-18-2122,21:52:47,1O5ESW,9,teh pucuk,Gopay
22-18-2122,21:12:58,1O5ESV,1,aqua 351ml,Cash
22-18-2122,19:54:31,1O5ESU,8,good time,Mandiri
22-18-2122,19:41:18,1O5EST,1,sarden,Cash
22-18-2122,19:26:19,1O5ESS,7,telur,BCA
22-18-2122,19:23:11,1O5ESR,10,es teh,Cash
22-18-2122,19:11:53,1O5ESQ,10,susu cokelat,Cash
22-18-2122,17:53:34,1O5ESP,2,susu vanilla,Cash
22-18-2122,17:47:33,1O5ESO,5,nagasari,Cash
22-18-2122,17:41:13,1O5ESN,4,usus crispy,Cash
22-18-2122,17:38:51,1O5ESM,7,nextar,Gopay
22-18-2122,17:34:18,1O5ESL,1,pembalut,Cash
22-18-2122,17:27:57,1O5ESK,10,buku tulis,Cash
22-18-2122,17:23:11,1O5ESJ,1,bolpoin standart,Cash
22-18-2122,16:57:37,1O5ESI,2,buku gambar,BNI
22-18-2122,16:48:11,1O5ESH,3,pensil,Cash
22-18-2122,16:45:33,1O5ESG,2,penghapus,Cash
22-18-2122,16:43:26,1O5ESF,7,rautan pensil,Cash
22-18-2122,16:34:27,1O5ESE,1,sari roti,Cash
22-18-2122,16:31:33,1O5ESD,7,mie,Gopay
22-18-2122,16:25:36,1O5ESC,10,kecap,Gopay
22-18-2122,15:59:33,1O5ESB,6,saos,Cash
22-18-2122,15:52:52,1O5ESA,7,es cream,Gopay
22-18-2122,15:51:31,1O5ES9,10,pie susu,Mandiri
22-18-2122,14:55:38,1O5ES8,2,risol,BCA
22-18-2122,14:52:14,1O5ES7,7,martabak,Cash
22-18-2122,13:55:17,1O5ES6,8,floridina,Cash
22-18-2122,11:59:41,1O5ES5,2,iso plus,Cash
22-18-2122,11:39:41,1O5ES4,8,golda,Cash
22-18-2122,11:28:12,1O5ES3,9,nutrisari,Cash
22-18-2122,9:53:52,1O5ES2,9,teh rio,Cash
22-18-2122,9:53:21,1O5ES1,9,kopikap,Cash
22-18-2122,9:25:13,1O5ES1,1,roti aoka,Gopay
22-18-2122,9:14:39,1O5ERZ,10,sari gandum,Mandiri
22-18-2122,9:11:31,1O5ERY,3,taro,Cash
22-18-2122,8:39:38,1O5ERX,5,qitela,Cash
21-18-2122,23:36:19,1O5ERW,4,choki choki,Cash
21-18-2122,23:24:45,1O5ERV,3,bengbeng,GrabFood
21-18-2122,23:18:33,1O5ERU,5,nabati,GoFood
21-18-2122,22:58:31,1O5ERT,8,basreng,GrabFood
21-18-2122,22:17:14,1O5ERS,5,mie lidi,Cash
21-18-2122,22:11:38,1O5ERR,9,macroni pedas manis,Mandiri
21-18-2122,21:45:52,1O5ERQ,5,bon cabe(bubuk cabe),Cash
21-18-2122,21:35:24,1O5ERP,0,pepsodent,Cash
21-18-2122,21:14:55,1O5ERO,5,head&shoulder,BNI
21-18-2122,21:11:45,1O5ERN,2,lifebuoy(sabun mandi cair),Cash
21-18-2122,21:38:24,1O5ERM,5,lifebuoy(shampoo),BCA
21-18-2122,21:36:54,1O5ERL,1,shinzui(sabun mandi),Mandiri
21-18-2122,21:31:14,1O5ERK,4,biore(sabun muka),Cash
21-18-2122,21:18:54,1O5ERJ,3,lifebuoy(sabun mandi batangan),Cash
21-18-2122,21:16:32,1O5ERI,10,sunlight,Cash
21-18-2122,21:14:59,1O5ERH,2,lux(sabun mandi),CIMB NIAGA
21-18-2122,21:12:23,1O5ERG,3,sunsilk(shampoo),Cash
21-18-2122,19:58:11,1O5ERF,2,pantene(shampoo),Other
21-18-2122,19:24:38,1O5ERE,2,lux(sabun mandi),Cash
21-18-2122,19:13:51,1O5ERD,5,biore(sabun mandi),Cash
21-18-2122,18:28:37,1O5ERC,6,kacang sukro,Cash
21-18-2122,18:21:59,1O5ERB,1,kuaci,GrabFood
21-18-2122,17:34:27,1O5ERA,2,kacang kulit,Cash
21-18-2122,17:25:32,1O5ER9,0,lays,Cash
21-18-2122,17:24:19,1O5ER8,5,chitato,Cash
21-18-2122,16:58:46,1O5ER7,6,superstar,Other
21-18-2122,16:34:14,1O5ER6,3,momogi,Cash
21-18-2122,16:14:42,1O5ER5,2,yupi,Cash
21-18-2122,15:26:44,1O5ER4,4,astor,Cash
21-18-2122,15:17:13,1O5ER3,6,siip,Cash
21-18-2122,14:37:11,1O5ER2,9,helo panda,Cash
21-18-2122,14:31:21,1O5ER1,7,poki poki,Cash
21-18-2122,14:25:22,1O5ER1,8,top,Cash
21-18-2122,14:12:15,1O5EQZ,1,oreo,Cash
21-18-2122,13:44:33,1O5EQY,6,selai olai,Cash
21-18-2122,13:29:37,1O5EQX,5,gery salut,Cash
21-18-2122,13:21:43,1O5EQW,10,malkis roma,Gopay
21-18-2122,12:28:11,1O5EQV,10,tik tik,Cash
21-18-2122,12:22:33,1O5EQU,7,krisbee,Mandiri
21-18-2122,12:17:31,1O5EQT,4,sponge,Mandiri
21-18-2122,11:22:21,1O5EQS,7,chocopie,Other EDC
21-18-2122,9:42:18,1O5EQR,6,jetz,Cash
21-18-2122,9:23:31,1O5EQQ,6,chiki ball,Cash
21-18-2122,9:14:11,1O5EQP,5,chitato lite,Cash
21-18-2122,23:31:15,1O5EQO,8,kusuka,BCA
21-18-2122,21:56:18,1O5EQN,2,piattos,BCA
21-18-2122,21:37:11,1O5EQM,8,time break,BNI
21-18-2122,21:26:29,1O5EQL,10,tango,Gopay
21-18-2122,21:17:59,1O5EQK,7,fanta,Cash
21-18-2122,21:18:36,1O5EQJ,9,sprite,Cash
21-18-2122,21:16:42,1O5EQI,6,roma arden,Gopay
21-18-2122,21:51:45,1O5EQH,9,kalpa,Cash
21-18-2122,21:41:48,1O5EQG,3,le minerale,Gopay
21-18-2122,21:38:17,1O5EQF,7,mizone,BCA
21-18-2122,21:34:26,1O5EQE,7,pocari sweat,Cash
21-18-2122,21:18:13,1O5EQD,9,tim tam,Gopay
21-18-2122,19:49:25,1O5EQC,7,tisu,Cash
21-18-2122,19:42:15,1O5EQB,7,kapas,Cash
21-18-2122,19:41:22,1O5EQA,1,pembersih muka,BCA
21-18-2122,19:31:31,1O5EQ9,8,marina hand&body,Cash
21-18-2122,19:19:18,1O5EQ8,7,lovely hand&body,Cash
21-18-2122,19:13:38,1O5EQ7,3,vaseline hand&body,Cash
21-18-2122,19:19:42,1O5EQ6,2,citra hand&body,Cash
21-18-2122,19:14:11,1O5EQ5,7,nivea deodorant,Cash
21-18-2122,18:47:28,1O5EQ4,9,nivea hand&body,Cash
21-18-2122,18:39:15,1O5EQ3,0,rexona,GoFood
21-18-2122,18:16:17,1O5EQ2,4,posh body spray,Gopay
21-18-2122,17:56:24,1O5EQ1,7,clear shampoo,Gopay
21-18-2122,17:11:51,1O5EQ1,9,posh deodorant,Cash
21-18-2122,16:51:45,1O5EPZ,7,bellagio parfume,Gopay
21-18-2122,16:17:39,1O5EPY,5,fres parfume,BCA
21-18-2122,14:31:21,1O5EPX,6,vitalis parfume,Gopay
21-18-2122,14:24:33,1O5EPW,4,fresh tea,Cash
21-18-2122,14:19:38,1O5EPV,9,cassablanca prafume,Cash
21-18-2122,14:15:18,1O5EPU,3,eskulin parfume,BCA
21-18-2122,13:55:23,1O5EPT,5,evangeline parfume,Cash
21-18-2122,13:13:16,1O5EPS,2,marina parfume,Cash
21-18-2122,12:47:59,1O5EPR,8,izi parfume,Gopay
21-18-2122,12:46:19,1O5EPQ,4,permen relaxa,Cash
21-18-2122,12:45:54,1O5EPP,8,permen kopiko,Gopay
21-18-2122,12:39:31,1O5EPO,8,Permen blaster,Cash
21-18-2122,11:15:12,1O5EPN,6,Permen tamarin,Cash
21-18-2122,11:58:19,1O5EPM,5,Permen kiss,BCA
21-18-2122,11:35:35,1O5EPL,0,Permen big babel,BCA
21-18-2122,11:12:52,1O5EPK,5,Permen hot hot,GoFood
21-18-2122,9:29:17,1O5EPJ,10,Permen milkita,Other
21-18-2122,9:28:33,1O5EPI,1,kue cucur,Cash
19-18-2122,23:31:53,1O5EPH,7,"arem""",Mandiri
19-18-2122,23:31:13,1O5EO2,0,nasi ayam,Cash
19-18-2122,23:27:33,1O5EPG,8,chocolatos,Gopay
19-18-2122,23:26:31,1O5EP6,1,kopi good day,BCA
19-18-2122,23:19:53,1O5EPF,7,teh pucuk,Cash
19-18-2122,23:11:54,1O5EPE,1,aqua 351ml,Cash
19-18-2122,22:29:35,1O5EPD,8,good time,Cash
19-18-2122,22:24:51,1O5EPC,9,sarden,Cash
19-18-2122,21:12:33,1O5EPB,7,telur,BNI
19-18-2122,21:41:31,1O5EPA,2,es teh,Gopay
19-18-2122,21:37:33,1O5EP9,5,susu cokelat,Cash
19-18-2122,21:16:41,1O5EP8,5,susu vanilla,Cash
19-18-2122,19:59:12,1O5EP7,10,nagasari,CIMB NIAGA
19-18-2122,19:56:58,1O5EP6,5,usus crispy,BCA
19-18-2122,19:47:54,1O5EP5,10,nextar,Other EDC
19-18-2122,19:42:31,1O5EP4,3,pembalut,Mandiri
19-18-2122,19:41:23,1O5EP3,2,buku tulis,Cash
19-18-2122,19:39:33,1O5EP2,2,bolpoin standart,Cash
19-18-2122,19:17:47,1O5EP1,0,buku gambar,Cash
19-18-2122,17:12:26,1O5EP1,8,pensil,Cash
19-18-2122,17:18:12,1O5EOZ,2,penghapus,BCA
19-18-2122,16:44:57,1O5EOY,1,rautan pensil,Cash
19-18-2122,16:41:14,1O5EOX,10,sari roti,Cash
19-18-2122,16:24:13,1O5EOW,5,mie,BCA
19-18-2122,16:19:31,1O5EOV,8,kecap,Cash
19-18-2122,16:12:13,1O5EOU,8,saos,Cash
19-18-2122,15:52:13,1O5EOT,3,es cream,Cash
19-18-2122,15:51:51,1O5EOS,2,pie susu,Cash
19-18-2122,15:46:39,1O5EOR,5,risol,Cash
19-18-2122,15:39:11,1O5EOQ,7,martabak,Cash
19-18-2122,15:31:19,1O5EOP,2,floridina,Other
19-18-2122,15:29:18,1O5EOO,3,iso plus,Cash
19-18-2122,15:13:31,1O5EON,0,golda,Cash
19-18-2122,15:11:34,1O5EOM,7,nutrisari,Cash
19-18-2122,14:59:28,1O5EOL,4,teh rio,Cash
19-18-2122,14:39:47,1O5EOK,8,kopikap,Other
19-18-2122,14:34:34,1O5EOJ,6,roti aoka,Cash
19-18-2122,14:33:58,1O5EOI,2,sari gandum,Cash
19-18-2122,14:27:37,1O5EOH,7,taro,Cash
19-18-2122,14:21:54,1O5EOG,4,qitela,Cash
19-18-2122,14:18:58,1O5EOF,3,choki choki,Cash
19-18-2122,14:17:51,1O5EOE,10,bengbeng,Other
19-18-2122,14:14:55,1O5EOD,9,nabati,Gopay
19-18-2122,14:11:38,1O5EOC,5,basreng,Cash
19-18-2122,13:44:51,1O5EOB,6,mie lidi,Gopay
19-18-2122,13:39:15,1O5EOA,10,macroni pedas manis,BCA
19-18-2122,12:58:14,1O5EO9,5,bon cabe(bubuk cabe),Cash
19-18-2122,12:57:19,1O5EO8,4,pepsodent,Other E-Commerce
19-18-2122,12:41:11,1O5EO7,8,head&shoulder,Cash
19-18-2122,12:21:56,1O5EO6,10,lifebuoy(sabun mandi cair),Cash
19-18-2122,12:15:49,1O5EO5,7,lifebuoy(shampoo),Cash
19-18-2122,11:17:16,1O5EO4,3,shinzui(sabun mandi),BCA
19-18-2122,11:47:44,1O5EO3,0,biore(sabun muka),Gopay
19-18-2122,11:36:21,1O5EO2,5,lifebuoy(sabun mandi batangan),Cash
19-18-2122,11:24:28,1O5EO1,1,sunlight,Cash
19-18-2122,9:39:49,1O5EO1,6,lux(sabun mandi),Cash
19-18-2122,9:21:35,1O5ENZ,5,sunsilk(shampoo),Cash
19-18-2122,9:12:26,1O5ENY,4,pantene(shampoo),Cash
19-18-2122,8:53:57,1O5ENX,4,lux(sabun mandi),Cash
19-18-2122,8:34:11,1O5ENW,9,biore(sabun mandi),Gopay
19-18-2122,8:18:16,1O5ENV,9,kacang sukro,Cash
18-18-2122,23:27:16,1O5ENU,4,kuaci,Cash
18-18-2122,22:16:59,1O5ENT,10,kacang kulit,Cash
18-18-2122,21:37:51,1O5ENS,4,lays,Gopay
18-18-2122,21:45:27,1O5ENR,1,chitato,Gopay
18-18-2122,19:47:49,1O5ENP,1,superstar,Cash
18-18-2122,19:47:29,1O5ENQ,2,momogi,Cash
18-18-2122,19:46:58,1O5ENP,8,yupi,Cash
18-18-2122,19:35:51,1O5ENO,10,astor,Cash
18-18-2122,19:14:53,1O5ENN,4,siip,BCA
18-18-2122,18:35:51,1O5ENM,8,helo panda,Cash
18-18-2122,18:15:13,1O5ENL,1,poki poki,Cash
18-18-2122,17:53:12,1O5ENK,7,top,Cash
18-18-2122,17:45:16,1O5ENJ,1,oreo,BNI
18-18-2122,17:41:47,1O5ENI,5,selai olai,Cash
18-18-2122,17:38:11,1O5ENH,1,gery salut,Cash
18-18-2122,17:37:23,1O5ENG,7,malkis roma,GoFood
18-18-2122,16:47:11,1O5ENF,4,tik tik,Cash
18-18-2122,16:38:16,1O5ENE,5,krisbee,Gopay
18-18-2122,16:29:21,1O5END,3,sponge,Cash
18-18-2122,15:26:47,1O5ENC,7,chocopie,Cash
18-18-2122,15:12:54,1O5ENB,7,jetz,Cash
18-18-2122,15:16:28,1O5ENA,0,chiki ball,Cash
18-18-2122,14:14:11,1O5EN9,9,chitato lite,Cash
18-18-2122,14:13:16,1O5EN8,5,kusuka,Cash
18-18-2122,14:11:38,1O5EN7,8,piattos,Cash
18-18-2122,13:28:19,1O5EN6,2,time break,Cash
18-18-2122,13:19:24,1O5EN5,5,tango,Cash
18-18-2122,13:11:51,1O5EN4,6,fanta,Cash
18-18-2122,12:57:34,1O5EN3,7,sprite,Cash
18-18-2122,12:57:17,1O5EN2,9,roma arden,Cash
18-18-2122,12:53:45,1O5EN2,5,kalpa,Cash
18-18-2122,12:13:36,1O5EN1,2,le minerale,Cash
18-18-2122,11:59:16,1O5EN1,7,mizone,Gopay
18-18-2122,11:31:55,1O5EMZ,1,pocari sweat,Cash
18-18-2122,11:19:26,1O5EMY,5,tim tam,Cash
18-18-2122,11:18:44,1O5EMX,0,tisu,Cash
18-18-2122,11:15:56,1O5EMW,8,kapas,BCA
18-18-2122,9:31:26,1O5EMV,9,pembersih muka,Cash
18-18-2122,9:18:49,1O5EMU,9,marina hand&body,Gopay
18-18-2122,9:13:21,1O5EMT,4,lovely hand&body,Gopay
18-18-2122,8:37:32,1O5EMS,9,vaseline hand&body,Cash
18-18-2122,8:31:19,1O5EMR,9,citra hand&body,Cash
17-18-2122,23:15:13,1O5EMQ,9,nivea deodorant,Cash
17-18-2122,23:12:43,1O5EMP,7,nivea hand&body,Cash
17-18-2122,22:56:59,1O5EMO,9,rexona,Cash
17-18-2122,21:22:21,1O5EMN,9,posh body spray,Cash
17-18-2122,21:19:51,1O5EMM,3,clear shampoo,Cash
17-18-2122,21:14:41,1O5EML,3,posh deodorant,Cash
17-18-2122,21:13:31,1O5EMK,4,bellagio parfume,Cash
17-18-2122,21:48:48,1O5EMJ,5,fres parfume,Cash
17-18-2122,21:43:11,1O5EMI,0,vitalis parfume,Cash
17-18-2122,21:41:31,1O5EMH,7,fresh tea,Cash
17-18-2122,21:31:53,1O5EMG,5,cassablanca prafume,Cash
17-18-2122,21:27:12,1O5EMF,1,eskulin parfume,Cash
17-18-2122,21:24:49,1O5EME,2,evangeline parfume,Cash
17-18-2122,21:19:21,1O5EMD,9,marina parfume,Cash
17-18-2122,21:19:58,1O5EMC,9,izi parfume,Cash
17-18-2122,21:11:54,1O5EMB,5,permen relaxa,Cash
17-18-2122,19:51:26,1O5EMA,0,permen kopiko,BNI
17-18-2122,19:42:43,1O5EM9,8,Permen blaster,Cash
17-18-2122,19:17:31,1O5EM8,8,Permen tamarin,Cash
17-18-2122,19:11:44,1O5EM7,8,Permen kiss,Mandiri
17-18-2122,19:13:12,1O5EM6,4,"arem""",Cash
17-18-2122,18:57:55,1O5EM5,9,nasi ayam,Cash
17-18-2122,18:45:14,1O5EM4,9,chocolatos,Cash
17-18-2122,18:13:26,1O5EM3,6,kopi good day,BCA
17-18-2122,16:44:19,1O5EM2,5,teh pucuk,BCA
17-18-2122,16:41:17,1O5EM1,9,aqua 351ml,GrabFood
17-18-2122,15:48:51,1O5EM1,4,good time,Cash
17-18-2122,15:14:56,1O5ELZ,1,sarden,GrabFood
17-18-2122,14:24:54,1O5ELY,3,telur,Cash
17-18-2122,14:24:18,1O5ELX,3,es teh,Mandiri
17-18-2122,13:54:21,1O5ELW,1,susu cokelat,Cash
17-18-2122,13:14:51,1O5ELV,2,susu vanilla,Cash
17-18-2122,12:52:32,1O5ELU,1,nagasari,Cash
17-18-2122,12:44:38,1O5ELT,5,usus crispy,Gopay
17-18-2122,12:19:55,1O5ELS,4,nextar,Cash
17-18-2122,11:54:15,1O5ELR,4,pembalut,GoFood
17-18-2122,11:42:52,1O5ELQ,9,buku tulis,Cash
17-18-2122,11:41:57,1O5ELP,5,bolpoin standart,Cash
17-18-2122,11:33:57,1O5ELO,9,buku gambar,Cash
17-18-2122,11:31:21,1O5ELN,4,pensil,Cash
16-18-2122,23:11:17,1O5ELM,4,penghapus,Cash
16-18-2122,23:11:16,1O5ELL,9,rautan pensil,BNI
16-18-2122,23:18:43,1O5ELL,8,sari roti,BNI
16-18-2122,22:14:12,1O5ELK,6,mie,Mandiri
16-18-2122,21:21:43,1O5ELJ,6,kecap,Cash
16-18-2122,21:11:41,1O5ELI,5,saos,Cash
16-18-2122,21:52:15,1O5ELH,5,es cream,Gopay
16-18-2122,21:49:51,1O5ELG,8,pie susu,Cash
16-18-2122,21:47:13,1O5ELF,3,risol,Cash
16-18-2122,21:35:52,1O5ELE,4,martabak,Gopay
16-18-2122,21:19:47,1O5ELD,9,floridina,Cash
16-18-2122,21:11:46,1O5ELC,6,iso plus,Other
16-18-2122,19:15:12,1O5ELB,9,golda,BCA
16-18-2122,18:54:11,1O5ELA,1,nutrisari,Cash
16-18-2122,18:51:19,1O5EL9,6,teh rio,Cash
16-18-2122,18:33:31,1O5EL8,5,kopikap,BCA
16-18-2122,18:31:43,1O5EL7,10,roti aoka,BCA
16-18-2122,18:29:31,1O5EL6,8,sari gandum,BCA
16-18-2122,18:27:44,1O5EL5,2,taro,Cash
16-18-2122,18:23:38,1O5EL3,10,qitela,BCA
16-18-2122,18:22:51,1O5EL4,7,choki choki,Cash
16-18-2122,18:21:18,1O5EL3,3,bengbeng,BCA
16-18-2122,18:19:57,1O5EL2,6,nabati,BNI
16-18-2122,18:13:16,1O5EL1,1,basreng,Gopay
16-18-2122,17:41:13,1O5EL1,9,mie lidi,Cash
16-18-2122,17:18:43,1O5EKZ,8,macroni pedas manis,Other
16-18-2122,17:14:41,1O5EKY,1,bon cabe(bubuk cabe),Cash
16-18-2122,17:19:55,1O5EKX,9,pepsodent,Cash
16-18-2122,17:17:15,1O5EKW,3,head&shoulder,Cash
16-18-2122,16:38:29,1O5EKV,1,lifebuoy(sabun mandi cair),Cash
16-18-2122,16:11:26,1O5EKU,7,lifebuoy(shampoo),Gopay
16-18-2122,14:13:19,1O5EKT,8,shinzui(sabun mandi),Gopay
16-18-2122,13:43:11,1O5EKS,5,biore(sabun muka),Cash
16-18-2122,13:36:16,1O5EKR,2,lifebuoy(sabun mandi batangan),Cash
16-18-2122,12:59:52,1O5EKQ,1,sunlight,Cash
16-18-2122,12:51:28,1O5EKP,9,lux(sabun mandi),Cash
16-18-2122,12:47:19,1O5EKO,2,sunsilk(shampoo),Cash
16-18-2122,12:13:12,1O5EKN,3,pantene(shampoo),BRI
16-18-2122,11:54:17,1O5EKM,2,lux(sabun mandi),GoFood
16-18-2122,11:22:49,1O5EKL,8,biore(sabun mandi),Cash
16-18-2122,11:17:33,1O5EKK,4,kacang sukro,Cash
15-18-2122,23:25:22,1O5EKJ,5,kuaci,Cash
15-18-2122,22:12:44,1O5EKI,3,kacang kulit,Cash
15-18-2122,21:47:33,1O5EKH,9,lays,Cash
15-18-2122,21:58:35,1O5EKG,8,chitato,Cash
15-18-2122,21:29:23,1O5EKF,4,superstar,Gopay
15-18-2122,19:59:16,1O5EKE,1,momogi,Cash
15-18-2122,19:58:48,1O5EKD,10,yupi,Cash
15-18-2122,19:57:29,1O5EKC,6,astor,Mandiri
15-18-2122,19:56:11,1O5EKB,2,siip,Cash
15-18-2122,19:51:15,1O5EKA,8,helo panda,Other EDC
15-18-2122,19:44:11,1O5EK9,1,poki poki,Gopay
15-18-2122,19:38:45,1O5EK8,9,top,Cash
15-18-2122,19:29:11,1O5EK7,7,oreo,BCA
15-18-2122,19:27:31,1O5EK7,7,selai olai,BCA
15-18-2122,19:13:53,1O5EK6,9,gery salut,Cash
15-18-2122,18:49:26,1O5EK5,1,malkis roma,BRI
15-18-2122,18:27:48,1O5EK4,3,tik tik,Cash
15-18-2122,17:38:53,1O5EK3,2,krisbee,Cash
15-18-2122,17:31:58,1O5EK2,2,sponge,BCA
15-18-2122,17:25:36,1O5EK1,2,chocopie,Cash
15-18-2122,17:17:12,1O5EK1,5,jetz,Cash
15-18-2122,17:11:34,1O5EJZ,9,chiki ball,Cash
15-18-2122,17:13:16,1O5EJY,1,chitato lite,Cash
15-18-2122,17:11:26,1O5EJX,3,kusuka,Cash
15-18-2122,16:54:47,1O5EJW,4,piattos,Cash
15-18-2122,16:32:39,1O5EJV,6,time break,Gopay
15-18-2122,15:26:45,1O5EJU,9,tango,Cash
15-18-2122,15:18:21,1O5EJT,10,fanta,Cash
15-18-2122,15:15:45,1O5EJS,2,sprite,BCA
15-18-2122,14:52:52,1O5EJR,9,roma arden,Cash
15-18-2122,14:31:51,1O5EJQ,8,kalpa,Cash
15-18-2122,14:26:43,1O5EJP,3,le minerale,Gopay
15-18-2122,14:18:27,1O5EJO,4,mizone,Gopay
15-18-2122,13:24:15,1O5EJN,3,pocari sweat,Cash
15-18-2122,11:58:14,1O5EJM,5,tim tam,Cash
15-18-2122,11:11:41,1O5EJL,9,tisu,Cash
15-18-2122,11:28:44,1O5EJK,1,kapas,Cash
15-18-2122,11:28:12,1O5EJJ,2,pembersih muka,Cash
15-18-2122,11:13:37,1O5EJI,4,marina hand&body,Cash
15-18-2122,11:12:28,1O5EJH,9,lovely hand&body,Cash
15-18-2122,9:56:12,1O5EJG,4,vaseline hand&body,Cash
15-18-2122,9:23:47,1O5EJF,1,citra hand&body,Cash
15-18-2122,8:11:51,1O5EJE,1,nivea deodorant,Cash
14-18-2122,23:41:17,1O5EJD,9,nivea hand&body,GrabFood
14-18-2122,22:15:16,1O5EJC,9,rexona,Cash
14-18-2122,22:11:12,1O5EJB,8,posh body spray,Gopay
14-18-2122,21:58:26,1O5EJA,1,clear shampoo,Cash
14-18-2122,21:43:21,1O5EJ9,0,posh deodorant,BCA
14-18-2122,21:13:11,1O5EJ8,5,bellagio parfume,Cash
14-18-2122,21:11:49,1O5EJ7,8,fres parfume,Gopay
14-18-2122,21:19:13,1O5EJ6,8,vitalis parfume,Cash
